Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
193,25.73282551765442,0.016222486049030916,7.605305194854736,[0.16082745],[0.13164567],[0.04921629]
194,25.610197067260742,0.015847807750105858,7.655299186706543,[0.16164251],[0.13176799],[0.04955623]
195,25.604828357696533,0.015943626981379105,7.666632413864136,[0.16139599],[0.13180157],[0.04953614]
196,25.495637893676758,0.0158730929134169,7.652332305908203,[0.16138558],[0.13176199],[0.04944571]
197,25.61230754852295,0.01575461418292664,7.600754261016846,[0.16194877],[0.13222102],[0.04961652]
198,25.65764093399048,0.016014169562946667,7.679642915725708,[0.1612641],[0.13149614],[0.04934188]
199,25.580677270889282,0.01572078453245187,7.7494587898254395,[0.16220577],[0.1320264],[0.04959475]
200,25.411169290542603,0.015753955345111665,7.690697193145752,[0.16172912],[0.13209697],[0.04964834]
201,25.684743881225586,0.015613252555744516,7.690709114074707,[0.16191918],[0.13222478],[0.04971532]
202,25.537375688552856,0.01564551009608414,7.637653112411499,[0.16166948],[0.13231768],[0.04960815]
203,25.595450401306152,0.015740993860732726,7.696229457855225,[0.16181116],[0.13237536],[0.04955121]
204,25.46497106552124,0.015822643926837528,7.724956035614014,[0.16171211],[0.13227707],[0.049506]
205,25.47711968421936,0.015653319118281054,7.763422250747681,[0.16253183],[0.13214391],[0.04964834]
206,25.654999017715454,0.015897826371582772,7.677389860153198,[0.16197249],[0.13212062],[0.049578]
207,25.451546669006348,0.01562756399454718,7.640600919723511,[0.16221705],[0.13201382],[0.04958638]
208,25.650367975234985,0.015708317199364455,7.600503921508789,[0.16144118],[0.13125646],[0.04932346]
209,25.464253664016724,0.015641514670498895,7.641531229019165,[0.16172368],[0.1313951],[0.0493871]
210,25.654739379882812,0.015579747344188467,7.529300212860107,[0.16184311],[0.13203782],[0.04957465]
211,25.353302478790283,0.01558683052038153,7.6790547370910645,[0.16135548],[0.13173634],[0.04945408]
212,25.563600778579712,0.015460940816373838,7.6443703174591064,[0.16197652],[0.13226801],[0.04960145]
213,25.69696354866028,0.015475783360689277,7.6948089599609375,[0.16229714],[0.13237146],[0.04962322]
214,25.590062141418457,0.015371397779690045,7.587084531784058,[0.16209155],[0.13200836],[0.04955456]
215,25.611162900924683,0.01553568286783617,7.800872325897217,[0.16230275],[0.13239649],[0.04957968]
216,25.420106410980225,0.015213019386253725,7.669507265090942,[0.16253232],[0.13234558],[0.04958303]
217,25.644994735717773,0.01525081943654728,7.591682434082031,[0.16125191],[0.13173476],[0.04930337]
218,25.43227481842041,0.015329687345791796,7.602295875549316,[0.16186003],[0.13187888],[0.04944738]
219,25.511176586151123,0.015213868317354207,7.70424485206604,[0.16258297],[0.13214995],[0.04951437]
220,25.588790893554688,0.015436639484827114,7.619427680969238,[0.16223806],[0.13223804],[0.049578]
221,25.445829153060913,0.015464194902134213,7.658685207366943,[0.16170929],[0.13171342],[0.04947585]
222,25.568042516708374,0.01505319394801527,7.632288217544556,[0.16210533],[0.13217793],[0.04959642]
223,25.446147441864014,0.015010090055640298,7.635053634643555,[0.16196636],[0.13250329],[0.04953781]
224,25.613306999206543,0.015194745687297498,7.557373523712158,[0.16190729],[0.13201629],[0.04949762]
225,25.547505617141724,0.015161657308444682,7.720863580703735,[0.16159833],[0.13197296],[0.04947585]
226,25.50487184524536,0.015032024807155583,7.717485666275024,[0.16104099],[0.1313805],[0.0492883]
